UnidadFiscalizableId,RegionNombre,Latitud,Longitud,CategoriaEconomicaNombre
419,Región de Tarapacá,-20.2486858,-70.0730884,Instalación fabril
420,Región de Tarapacá,-20.254837,-70.106062,Equipamiento
421,Región de Tarapacá,-21.1035845,-70.1293885,Pesca y Acuicultura
422,Región de Tarapacá,NA,NA,NA
423,Región de Tarapacá,-19.5940645,-70.218838,Pesca y Acuicultura
424,Región de Tarapacá,-20.255835,-70.105399,Vivienda e Inmobiliarios
425,Región de Arica y Parinacota,NA,NA,Equipamiento
426,Región de Tarapacá,-20.429604,-69.562492,Equipamiento
427,Región de Tarapacá,-20.272918,-70.114201,Infraestructura de Transporte
428,Región de Tarapacá,-20.277873,-70.093586,Vivienda e Inmobiliarios
429,Región de Tarapacá,-20.280231,-70.123602,Equipamiento
430,Región de Tarapacá,-20.594572,-69.500644,Energía
431,Región de Tarapacá,-20.59716,-69.4358535,Energía
432,Región de Tarapacá,-20.48901,-70.160918,Pesca y Acuicultura
433,NA,NA,NA,NA
434,Región de Arica y Parinacota,-18.475643,-70.321002,Transportes y almacenajes
435,Región de Tarapacá,-20.7786375,-70.1840975,Energía
436,Región de Arica y Parinacota,-18.519056,-70.19028,Equipamiento
437,Región de Tarapacá,-20.622098,-69.63678,Equipamiento
438,Región de Tarapacá,-20.485096,-69.32932,Equipamiento
439,Región de Tarapacá,-20.1442875,-69.3492035,Minería
440,Región de Tarapacá,-20.7681175,-69.3304825,Minería
441,Región de Tarapacá,-20.783222,-70.058938,Minería
442,Región de Tarapacá,-20.25659,-68.87351,Otras categorías
443,Región de Arica y Parinacota,-18.808247,-69.102011,Minería
444,Región de Arica y Parinacota,-18.44558586,-69.87928724,Saneamiento Ambiental
445,Región de Tarapacá,-20.277376,-70.110923,Otras categorías
446,Región de Tarapacá,NA,NA,NA
447,Región de Tarapacá,-20.317489,-69.657384,Transportes y almacenajes
448,Región de Tarapacá,NA,NA,NA
449,Región de Tarapacá,-20.431804,-69.642215,Energía
450,Región de Tarapacá,-20.2507625,-69.7687115,Saneamiento Ambiental
451,Región de Tarapacá,-20.440777,-69.529325,Equipamiento
452,Región de Tarapacá,-20.498276,-69.447853,Energía
453,Región de Tarapacá,-20.2062465,-70.12932,Energía
454,Región de Tarapacá,-20.290823,-70.121782,Equipamiento
455,Región de Tarapacá,-21.129554,-69.20109,Minería
456,Región de Tarapacá,-20.425056,-70.16038,Pesca y Acuicultura
457,Región de Tarapacá,NA,NA,Transportes y almacenajes
458,Región de Tarapacá,-20.2604,-69.754052,Saneamiento Ambiental
459,Región de Tarapacá,-20.360665,-69.642246,Saneamiento Ambiental
460,Región de Tarapacá,-20.26036073,-69.75467415,Saneamiento Ambiental
461,Región de Tarapacá,-20.003687,-69.773078,Saneamiento Ambiental
462,NA,NA,NA,NA
463,Región de Tarapacá,NA,NA,Saneamiento Ambiental
464,Región de Tarapacá,-19.99761,-69.818615,Saneamiento Ambiental
465,Región de Tarapacá,-19.42838,-69.628,Saneamiento Ambiental
466,Región de Tarapacá,-20.286756,-70.127604,Vivienda e Inmobiliarios
467,Región de Tarapacá,-19.252425,-68.720903,Otras categorías
468,Región de Tarapacá,-20.231789,-70.138454,Equipamiento
469,Región de Tarapacá,-20.739477,-69.6566485,Equipamiento
470,Región de Tarapacá,-21.029031,-68.965364,Minería
471,Región de Tarapacá,-20.911359,-69.629743,Equipamiento
472,Región de Tarapacá,-20.393969,-70.162763,Equipamiento
473,Región de Tarapacá,-20.419011,-69.579831,Equipamiento
474,Región de Tarapacá,-20.815864,-69.695134,Energía
475,Región de Tarapacá,-20.62106433,-70.15453,Energía
476,Región de Tarapacá,-20.4945,-69.335161,Vivienda e Inmobiliarios
477,Región de Tarapacá,-20.506205,-69.351894,Equipamiento
478,Región de Tarapacá,NA,NA,NA
479,Región de Tarapacá,-20.273871,-70.090589,Vivienda e Inmobiliarios
480,Región de Tarapacá,-20.250536,-70.124518,Energía
481,Región de Tarapacá,-20.20575,-70.143931,Energía
482,Región de Tarapacá,-20.248875,-70.081176,Energía
483,Región de Tarapacá,-20.2182,-70.1315,Energía
484,Región de Tarapacá,-20.279821,-70.098559,Equipamiento
485,Región de Tarapacá,NA,NA,Equipamiento
486,Región de Tarapacá,-20.275217,-70.096564,Equipamiento
487,Región de Tarapacá,-21.130278,-70.129788,Otras categorías
488,Región de Tarapacá,-20.375775,-70.170589,Otras categorías
489,Región de Tarapacá,-20.646694,-70.184561,Equipamiento
490,Región de Tarapacá,NA,NA,Equipamiento
491,Región de Tarapacá,-20.260433,-70.132459,Equipamiento
492,Región de Tarapacá,NA,NA,Equipamiento
493,Región de Tarapacá,-20.290663,-70.125631,Equipamiento
494,Región de Tarapacá,-20.2541,-70.1047,Energía
495,Región de Tarapacá,-20.330205,-70.142966,Equipamiento
496,Región de Tarapacá,NA,NA,NA
497,Región de Tarapacá,-20.213823,-70.1522305,Equipamiento
498,Región de Tarapacá,-20.247637,-70.103014,Infraestructura de Transporte
499,Región de Tarapacá,NA,NA,Vivienda e Inmobiliarios
500,Región de Tarapacá,-20.263251,-70.097102,Equipamiento
501,Región de Tarapacá,-20.292159,-70.122012,Instalación fabril
502,Región de Tarapacá,-20.267602,-70.103471,Equipamiento
503,Región de Tarapacá,-20.289542,-70.12433,Equipamiento
504,Región de Tarapacá,-20.290672,-70.120019,Infraestructura de Transporte
505,Región de Tarapacá,NA,NA,Instalación fabril
506,Región de Tarapacá,-19.554417,-70.195169,Saneamiento Ambiental
507,Región de Tarapacá,-19.574854,-70.211534,Pesca y Acuicultura
508,Región de Tarapacá,-20.249556,-70.096728,Vivienda e Inmobiliarios
509,Región de Tarapacá,-19.593551,-70.21523,Pesca y Acuicultura
510,Región de Tarapacá,-20.260872,-70.074155,Transportes y almacenajes
511,Región de Tarapacá,-20.987917,-70.165875,Pesca y Acuicultura
512,Región de Tarapacá,-19.26451,-68.720068,Agroindustrias
513,Región de Tarapacá,-20.281623,-70.084917,Vivienda e Inmobiliarios
514,Región de Tarapacá,-19.94043,-69.83789,Minería
515,Región de Tarapacá,-20.361157,-69.025727,Minería
516,Región de Tarapacá,-21.04471,-68.873972,Minería
517,Región de Tarapacá,-20.276729,-70.130136,Saneamiento Ambiental
518,Región de Tarapacá,-19.962376,-69.435608,Minería
519,Región de Tarapacá,-20.909912,-69.630112,Minería
520,Región de Tarapacá,-20.313916,-70.1432785,Saneamiento Ambiental
521,NA,NA,NA,NA
522,Región de Antofagasta,-23.07796,-70.3945575,Infraestructura Portuaria
523,Región de Antofagasta,-22.690981,-69.29287433,Minería
524,NA,NA,NA,NA
525,Región de Antofagasta,-23.775502,-70.313106,Instalación fabril
526,Región de Antofagasta,-22.958129,-69.878439,Minería
527,Región de Antofagasta,-23.70086,-70.421543,Pesca y Acuicultura
528,Región de Antofagasta,-22.132932,-70.069993,Otras categorías
529,Región de Antofagasta,-23.09571652,-70.43309591,Instalación fabril
530,Región de Antofagasta,-23.752389,-70.304936,Saneamiento Ambiental
531,Región de Antofagasta,-24.589229,-70.191655,Otras categorías
532,Región de Antofagasta,-23.088599,-70.415461,Transportes y almacenajes
533,Región de Antofagasta,-23.820336,-70.314715,Transportes y almacenajes
534,Región de Antofagasta,-23.066034,-70.37805267,Infraestructura Portuaria
535,Región de Antofagasta,-23.688498,-70.279617,Minería
536,Región de Antofagasta,-23.603741,-70.388771,Equipamiento
537,Región de Antofagasta,-23.631974,-70.395577,Equipamiento
538,Región de Antofagasta,-23.0606264,-70.325548,Energía
539,Región de Antofagasta,-23.593226,-70.392217,Transportes y almacenajes
540,Región de Antofagasta,-23.610729,-70.39101,Saneamiento Ambiental
541,Región de Antofagasta,-23.532438,-70.38615,Saneamiento Ambiental
542,Región de Antofagasta,-23.620799,-70.380874,Transportes y almacenajes
543,NA,NA,NA,Minería
544,Región de Antofagasta,-25.824141,-69.874251,Instalación fabril
545,Región de Antofagasta,-23.453589,-70.445708,Infraestructura de Transporte
546,Región de Antofagasta,-22.511175,-68.936255,Otras categorías
547,Región de Antofagasta,-22.490027,-68.919086,Otras categorías
548,Región de Antofagasta,NA,NA,Saneamiento Ambiental
549,Región de Antofagasta,-25.836244,-69.895892,Transportes y almacenajes
550,Región de Antofagasta,-23.08084,-70.388017,Energía
551,Región de Antofagasta,-23.07912267,-70.38753133,Infraestructura Portuaria
552,Región de Antofagasta,-23.082776,-70.432219,Infraestructura Portuaria
553,Región de Antofagasta,-23.3309,-69.822303,Transportes y almacenajes
554,Región de Antofagasta,-23.07677025,-70.39306625,Infraestructura Portuaria
555,Región de Antofagasta,-22.487142,-68.931949,Otras categorías
556,Región de Antofagasta,-25.390375,-70.464976,Minería
557,Región de Antofagasta,-25.3937545,-70.4660055,Minería
558,Región de Antofagasta,-24.13178164,-69.35466971,Minería
559,Región de Antofagasta,-23.697448,-70.420265,Minería
560,NA,NA,NA,NA
561,Región de Antofagasta,-23.77690033,-70.31642967,Instalación fabril
562,Región de Antofagasta,-21.634694,-69.565303,Energía
563,Región de Antofagasta,-23.012469,-69.073122,Minería
564,NA,NA,NA,NA
565,NA,NA,NA,NA
566,Región de Antofagasta,-21.949532,-69.871914,Minería
567,Región de Antofagasta,-22.65460425,-69.8570785,Minería
568,NA,NA,NA,NA
569,Región de Antofagasta,-23.07984,-70.318123,Minería
570,Región de Antofagasta,-23.687273,-70.353517,Minería
571,Región de Antofagasta,-23.767848,-70.305179,Instalación fabril
572,Región de Antofagasta,-23.437621,-68.820486,Energía
573,Región de Antofagasta,-23.414334,-68.812785,Equipamiento
574,Región de Antofagasta,-23.397965,-68.7976,Saneamiento Ambiental
575,Región de Antofagasta,-23.793546,-70.318361,Transportes y almacenajes
576,Región de Antofagasta,-22.738533,-69.586468,Energía
577,NA,NA,NA,NA
578,Región de Antofagasta,-22.428264,-68.9238545,Energía
579,Región de Antofagasta,-22.926645,-69.03901,Minería
580,Región de Antofagasta,-23.538844,-70.405916,Otras categorías
581,Región de Antofagasta,-24.415903,-69.485146,Transportes y almacenajes
582,Región de Antofagasta,-22.904023,-68.205684,Equipamiento
583,Región de Antofagasta,-23.466704,-70.1924345,Minería
584,Región de Antofagasta,-23.294529,-69.758988,Minería
585,Región de Antofagasta,-23.40180914,-70.13887971,Minería
586,Región de Antofagasta,-23.608757,-70.288868,Minería
587,Región de Antofagasta,-22.4129134,-68.9290878,Instalación fabril
588,Región de Antofagasta,-23.653489,-70.403266,Transportes y almacenajes
589,Región de Antofagasta,-22.971518,-68.198735,Equipamiento
590,Región de Antofagasta,-23.128137,-70.417565,Saneamiento Ambiental
591,Región de Antofagasta,-23.679894,-68.074743,Energía
592,Región de Antofagasta,-23.72634657,-69.74286957,Instalación fabril
593,Región de Antofagasta,-23.4980845,-70.427094,Otras categorías
594,Región de Antofagasta,-24.099681,-70.05557,Minería
595,Región de Antofagasta,-23.401938,-68.8141774,Minería
596,Región de Antofagasta,-24.015355,-68.594285,Energía
597,Región de Antofagasta,-23.0993165,-70.4116035,Transportes y almacenajes
598,Región de Antofagasta,-23.087141,-70.41436925,Infraestructura Portuaria
599,Región de Antofagasta,-22.438387,-68.916288,Otras categorías
600,Región de Antofagasta,-24.424884,-69.5882485,Minería
601,Región de Antofagasta,-24.34789687,-69.55839713,Minería
602,Región de Antofagasta,-22.896218,-70.284727,Saneamiento Ambiental
603,Región de Antofagasta,-23.749998,-70.249999,Saneamiento Ambiental
604,Región de Antofagasta,-23.0910959,-70.4144548,Energía
605,Región de Antofagasta,-22.284744,-69.566259,Energía
606,Región de Antofagasta,-23.463857,-70.493676,Otras categorías
607,Región de Antofagasta,-23.46861433,-70.41440433,Transportes y almacenajes
608,NA,NA,NA,NA
609,Región de Antofagasta,-22.497943,-68.92142,Infraestructura de Transporte
610,Región de Antofagasta,-23.642222,-70.398872,Otras categorías
611,Región de Antofagasta,-23.567542,-70.352218,Infraestructura Hidráulica
612,Región de Antofagasta,-23.585045,-70.39411,Infraestructura Hidráulica
613,Región de Antofagasta,-25.464993,-70.436658,Infraestructura Hidráulica
614,Región de Antofagasta,-22.913336,-68.200159,Infraestructura de Transporte
615,Región de Antofagasta,-22.341955,-68.650905,Saneamiento Ambiental
616,Región de Antofagasta,-23.66074325,-70.39820075,Infraestructura Hidráulica
617,Región de Antofagasta,-22.0933075,-70.1857685,Infraestructura Hidráulica
618,Región de Antofagasta,-23.644084,-70.377511,Infraestructura Hidráulica
619,NA,NA,NA,NA
620,Región de Antofagasta,-23.621164,-70.390523,Infraestructura de Transporte
621,NA,NA,NA,NA
622,Región de Antofagasta,-22.23901279,-68.88735584,Minería
623,Región de Antofagasta,-24.412528,-69.497953,Minería
624,Región de Antofagasta,-24.44648,-68.940671,Minería
625,Región de Antofagasta,-23.088599,-70.415461,Transportes y almacenajes
626,Región de Antofagasta,-23.611414,-70.387127,Saneamiento Ambiental
627,NA,NA,NA,NA
628,NA,NA,NA,NA
629,Región de Antofagasta,-23.058509,-69.097621,Minería
630,Región de Antofagasta,-22.970899,-69.070242,Minería
631,Región de Antofagasta,-23.200895,-70.311208,Minería
632,Región de Antofagasta,-23.347301,-70.285528,Minería
633,Región de Antofagasta,-23.341217,-70.281733,Minería
634,Región de Antofagasta,-23.344653,-70.280142,Transportes y almacenajes
635,NA,NA,NA,NA
636,Región de Antofagasta,-23.072877,-70.377443,Minería
637,NA,NA,NA,NA
638,Región de Antofagasta,-22.8329405,-69.3420375,Minería
639,Región de Antofagasta,-23.651336,-70.402615,Infraestructura Portuaria
640,Región de Antofagasta,-24.161531,-69.066113,Energía
641,NA,NA,NA,NA
642,Región de Antofagasta,-23.86809,-70.4524535,Minería
643,Región de Antofagasta,-23.95187667,-70.00834833,Saneamiento Ambiental
644,Región de Antofagasta,-23.758836,-70.301812,Transportes y almacenajes
645,Región de Tarapacá,-21.427244,-70.058064,Otras categorías
646,Región de Antofagasta,-23.422357,-69.49613,Minería
647,Región de Antofagasta,-21.8562715,-68.1542745,Energía
648,Región de Antofagasta,-22.891845,-69.321109,Equipamiento
649,Región de Antofagasta,-25.403463,-70.483832,Otras categorías
650,Región de Antofagasta,-25.446601,-70.444902,Saneamiento Ambiental
651,Región de Antofagasta,-23.985912,-70.387836,Instalación fabril
652,Región de Antofagasta,-22.834118,-69.304045,Minería
653,Región de Antofagasta,-22.807692,-69.388612,Minería
654,Región de Antofagasta,-22.515057,-68.4111735,Minería
655,Región de Antofagasta,-22.625304,-68.653212,Transportes y almacenajes
656,Región de Antofagasta,-23.125018,-68.884624,Minería
657,Región de Antofagasta,-23.822807,-70.320394,Instalación fabril
658,Región de Antofagasta,-22.87136783,-68.80081767,Energía
659,Región de Antofagasta,-23.0602,-70.3662,Infraestructura Portuaria
660,Región de Antofagasta,-26.000359,-70.612211,Otras categorías
661,Región de Antofagasta,-22.0981,-70.208398,Energía
662,Región de Antofagasta,-23.459029,-70.506464,Minería
663,Región de Antofagasta,-22.836612,-70.29967,Minería
664,NA,NA,NA,NA
665,NA,NA,NA,NA
666,Región de Antofagasta,-21.93824411,-68.78715044,Minería
667,Región de Antofagasta,-22.57246511,-68.69094144,Energía
668,NA,NA,NA,NA
669,Región de Antofagasta,-22.3097425,-68.8396815,Minería
670,Región de Antofagasta,-22.302756,-68.841564,Minería
671,NA,NA,NA,NA
672,Región de Antofagasta,-22.303108,-68.841262,Minería
673,Región de Antofagasta,-22.302931,-68.84169967,Minería
674,Región de Antofagasta,-23.82343,-70.314429,Instalación fabril
675,Región de Antofagasta,-23.118023,-69.015265,Minería
676,Región de Antofagasta,-22.4371185,-68.8693315,Energía
677,Región de Antofagasta,-23.606614,-70.3861595,Saneamiento Ambiental
678,Región de Antofagasta,-22.46698475,-68.690486,Minería
679,Región de Antofagasta,-23.607619,-70.270304,Transportes y almacenajes
680,NA,NA,NA,NA
681,NA,NA,NA,NA
682,NA,NA,NA,NA
683,NA,NA,NA,NA
684,NA,NA,NA,NA
685,Región de Antofagasta,-24.20407533,-69.07003033,Minería
686,Región de Antofagasta,-22.448812,-68.825323,Minería
687,Región de Antofagasta,-22.955013,-68.171989,Equipamiento
688,Región de Antofagasta,-23.463115,-70.491974,Minería
689,NA,NA,NA,Energía
690,Región de Antofagasta,-22.04352,-68.592984,Energía
691,Región de Antofagasta,-22.4395805,-69.5438385,Minería
692,Región de Antofagasta,-23.001392,-69.912674,Minería
693,NA,NA,NA,NA
694,NA,NA,NA,NA
695,Región de Antofagasta,-23.623153,-70.331685,Energía
696,Región de Antofagasta,-23.765713,-70.318296,Energía
697,Región de Antofagasta,-23.090996,-70.408886,Energía
698,Región de Antofagasta,-22.424984,-68.922233,Energía
699,Región de Antofagasta,-23.456151,-70.2146075,Energía
700,Región de Antofagasta,-23.457924,-70.215965,Energía
701,Región de Antofagasta,-23.091568,-70.409615,Energía
